score,group,age
0.006303772728389409,1,80
0.07309267907212273,1,32
0.06009346640316837,1,24
0.21966808364336143,1,32
0.11812799186049987,1,67
0.08330998538393884,1,53
0.05534157564419829,1,31
0.10179423392730882,1,57
0.006008140721595681,1,47
0.10672342120255489,1,69
0.11391601304053535,1,27
0.00030597361105082975,1,36
0.0492642191080897,1,35
0.1419600482480174,1,8
0.1716997609138843,1,52
0.04185011374361886,1,51
0.024620304223120483,1,45
0.020022487644189638,1,39
0.060495031339223015,1,9
0.06638337261158937,1,34
0.12098500748961367,1,36
0.03822531659125055,1,24
0.09544348174286105,1,40
0.06843461715611936,1,55
0.0025371489004240343,1,80
0.095407931465147,1,49
0.08120072815288046,1,51
0.03738075831715046,1,43
0.007212131672334693,1,0
0.1897968402442504,1,44
0.01780550937247635,1,46
0.10306550212339718,1,80
0.12298279380975286,1,40
0.0044541514027927765,1,52
0.1884892975305682,1,44
0.0687544856677279,1,15
0.046102317567389396,1,73
0.1828509243207462,1,63
0.033892415898480396,1,64
0.029984291453471496,1,22
0.07706037203777408,1,80
0.03065582283409007,1,9
0.09521650076268079,1,59
0.15160667523907564,1,80
0.024738743964022775,1,20
0.09503185171859893,1,30
0.07462942334184565,1,47
0.006858289129282157,1,32
0.02945476969623559,1,6
0.14291505374487515,1,46
0.001634327369386727,1,18
0.22579340180611984,1,56
0.03903802827647258,1,22
0.1029910745669088,1,80
0.014509985690039237,1,25
0.16613959966816436,1,36
0.11645642330454559,1,65
0.09896715315652366,1,14
0.019483208432794847,1,50
0.041483639839574864,1,77
0.10424611614051964,1,4
0.02173370338467376,1,49
0.036433775974482954,1,51
0.18127112513118146,1,64
0.0052030574643566006,1,14
0.1518012241137379,1,11
0.025171534546500993,1,58
0.19750168652422748,1,52
0.21791618252607728,1,51
0.09101791383162292,1,53
0.09543234844314873,1,27
0.032567576848432034,1,50
0.05623575277518496,1,52
0.032238633448964917,1,27
0.012506242381011258,1,80
0.25370411109537966,1,56
0.25888594861912334,1,15
0.0679539557896784,1,61
0.06338007993592255,1,20
0.0564432023894843,1,64
0.0002633086465853152,1,73
0.14642483322065705,1,24
0.14186918663249612,1,69
0.042527279709879184,1,55
0.16259612569417364,1,65
0.010840647097478381,1,80
0.1101098075317413,1,38
0.20825786538828295,1,26
0.14867935206005042,1,22
0.11759120569357583,1,24
0.06750890711675962,1,43
0.21884799032861305,1,53
0.12584481890027846,1,51
0.033142966799964986,1,65
0.00957584213856626,1,45
0.2582418664736002,1,80
0.13704639572475777,1,38
0.09648217737170174,1,80
0.01440617134540701,1,60
0.01323318700922339,1,23
0.15361493037519736,1,18
0.0010446792295163172,1,57
0.003869507569003657,1,39
0.04310066349119628,1,62
0.07480736695466057,1,56
0.15770253584457586,1,43
0.04626851481824041,1,23
0.1805548216939513,1,7
0.1793467527635343,1,33
0.15894213232470145,1,66
0.02909068472712133,1,50
0.16139096258127736,1,13
0.08124877580699338,1,49
0.09053537508054003,1,54
0.021412812743868092,1,22
0.08376978643403098,1,48
0.03188559309180204,1,46
0.022931428897438624,1,16
0.06256155347297697,1,53
0.14165032120467844,1,59
0.10642238945997164,1,72
0.007713857210911301,1,71
0.23107215206619064,1,10
0.055671044461566156,1,21
0.10143116431586448,1,57
0.02175188354941735,1,57
0.16042889252943857,1,57
0.05719791101921605,1,80
0.027084289476775214,1,59
0.005352418772306392,1,73
0.051996661817808563,1,68
0.14971755365966963,1,61
0.01977614653734478,1,37
0.007768058994743398,1,63
0.03426562824409496,1,25
0.0243432854867534,1,39
0.08222471104017944,1,32
0.01707365413725165,1,47
0.02317458185087151,1,80
0.018374787117520042,1,0
0.12552784749119875,1,62
0.038502801502765235,1,4
0.04014288274344138,1,33
0.16922521101945848,1,72
0.24100967353909777,1,46
0.18878288824531003,1,18
0.14083560422824518,1,27
0.11520824804841205,1,61
0.03723182817785601,1,26
0.012907385122424246,1,50
0.02877214267131289,1,46
0.0306128240087725,1,28
0.10877378883719833,1,80
0.08081137835282834,1,60
0.000749430706159995,1,0
0.023120078293534563,1,49
0.001377626120124454,1,28
0.024101706016097423,1,66
0.1493008052381199,1,25
0.04256893249753887,1,42
0.24888049103536372,1,57
0.04826826325073878,1,66
0.10451068307975854,1,14
0.01549336077863164,1,36
0.07929637989470328,1,33
0.256506996557308,1,28
0.20268651640907068,1,80
0.06469160369978402,1,55
0.06586039028549244,1,13
0.05123322845168122,1,67
0.12355525391555935,1,80
0.24849219675233697,1,70
0.03925028405789413,1,7
0.032004694100701184,1,32
0.04943932433640774,1,76
0.1908788082314471,1,27
0.1507926291118056,1,56
0.011319382917280334,1,64
0.2322758196595935,1,21
0.04902674215462308,1,43
0.11153756435791566,1,0
0.0014753103856951226,1,19
0.14535519086829574,1,38
0.10628834237189785,1,13
0.12109971914160539,1,80
0.05706516881648821,1,9
0.19082844782888167,1,33
0.01787108718479296,1,48
0.09747082815932089,1,80
0.001938008290024663,1,9
0.02471354109129171,1,74
0.16688373587131383,1,45
0.04219081517355588,1,20
0.024392820747341806,1,56
0.014767120301511383,1,49
0.20447548933629311,1,29
0.040281311567018876,1,46
0.21750403636781682,1,35
0.02885357111287041,1,47
0.13572947967705754,1,61
0.06336374975139221,1,80
0.06165749682428358,1,14
0.06970014960033794,1,80
0.016850612656671704,1,0
0.031540007753160064,1,41
0.043360079716117834,1,59
0.05709720610729375,1,52
0.08670599289556886,1,29
0.12004769289928816,1,39
0.1959693944461647,1,32
0.082687323836697,1,30
0.08171947233259742,1,66
0.16355923978736056,1,53
0.07987102729778861,1,27
0.0764667222205875,1,67
0.14108073605785146,1,52
0.09502469572315442,1,65
0.23458524810262488,1,60
0.15938827034799496,1,24
0.043447528470947926,1,30
0.06515550544206411,1,63
0.2119074268309823,1,60
0.08149923424488723,1,44
0.20016745428374877,1,47
0.06364511228023917,1,76
0.09055633914345311,1,30
0.05094517236278746,1,58
0.039542006094343676,1,39
0.027990835243425737,1,39
0.05574489507742158,1,72
0.06358585319661751,1,65
0.08958551784210322,1,65
0.1447190522653699,1,77
0.0027289076880830762,1,45
0.06198214976771729,1,62
0.17761615378049553,1,37
0.01926512650175605,1,53
0.1497437004428184,1,41
0.06624949785787546,1,47
0.11753587447216665,1,59
0.15774325298940922,1,24
0.025391181279860238,1,80
0.0015392904422190314,1,19
0.13287847443532821,1,14
0.02208136726336327,1,73
0.06731521549622607,1,64
0.33068085911712236,1,60
0.04922616734499114,1,60
0.12364772965762197,1,44
0.022382891617031327,1,22
0.2083965300754727,1,46
0.0012165938483444199,1,28
0.21650834666142454,1,69
0.009587793684520613,1,41
0.23925052687663179,1,24
0.14816747074114842,1,36
0.022012920341624626,1,55
0.0816015408328258,1,30
0.10105000427739064,1,24
0.02909020740830751,1,51
0.0585321608488819,1,51
0.260586523012221,1,32
0.09698748676246205,1,33
0.1665133433702621,1,50
0.15147856076550853,1,8
0.09911746285954244,1,9
0.1112619977222268,1,27
0.2541706331240312,1,39
0.032707491806449114,1,52
0.1756577237387664,1,80
0.2999347619451371,1,66
0.12268293903684294,1,41
0.13108931835703255,1,44
0.25097659811541767,1,19
0.3655763624264666,1,44
0.08485829966038227,1,37
0.10656022308764364,1,53
0.15155927233654087,1,24
0.011090206157496034,1,57
0.20039611774358745,1,80
0.008256006775654079,1,42
0.1366530356526195,1,55
0.011272000090410565,1,62
0.031435388154318844,1,34
0.039638093077269655,1,50
0.033880022144471444,1,45
0.13770980343889305,1,47
0.02187523007526395,1,25
0.0035687035953767252,1,45
0.03366862176573585,1,57
0.09560915677856925,1,80
0.13927479948711996,1,68
0.06538558197426544,1,80
0.13796683389041195,1,25
0.026320852058442843,1,66
0.07904933168386742,1,49
0.05358283237961343,1,80
0.1288643412968641,1,24
0.03940625565523087,1,24
0.0532266869609282,1,30
0.030252124966887055,1,0
0.032365933620417814,1,31
0.03583097512161514,1,26
0.011012300595023498,1,48
0.09050445616540816,1,53
0.05986471447919084,1,80
0.07387771201213583,1,68
0.2643575334605155,1,30
0.00863017095219788,1,22
0.05084592673868633,1,57
0.07545427645472201,1,11
0.056059011289639096,1,80
0.3017040129487371,1,74
0.07851052218247707,1,33
0.0223175835968459,1,2
0.04153819026975583,1,78
0.13403593908990558,1,42
0.21955148465952276,1,75
0.06943398348833718,1,5
0.09666662601713007,1,30
0.1037222750295638,1,45
0.2458287176951144,1,46
0.16210779081223073,1,33
0.02804984534780518,1,60
0.20688619542645698,1,18
0.11931794776715865,1,41
0.0037719300744683527,1,48
0.12475016390608973,1,57
0.08514298683992473,1,62
0.08977037072738714,1,16
0.1251946777681569,1,6
0.27012175480178385,1,76
0.2757729809563229,1,53
0.465460890033609,1,26
0.2136733808048641,1,80
0.07569555332477315,1,47
0.02619339179068656,1,74
0.36090163732784464,1,46
0.07147760820287423,1,80
0.07957856992630885,1,80
0.020691727291248893,1,38
0.24110144568218178,1,69
0.14500039924180907,1,61
0.25016506922645704,1,79
0.042383938781794535,1,20
0.18747891189136384,1,62
0.02502570460150429,1,71
0.0056416193878764875,1,1
0.14925981287856904,1,15
0.045243463816263235,1,0
0.10065587536876888,1,38
0.13511952170418445,1,62
0.0430393800778777,1,80
0.04899892082171422,1,46
0.11166209815375597,1,80
0.1081062735642765,1,10
0.10183598700172475,1,2
0.12316028808156247,1,43
0.10686465980785435,1,54
0.15984534267081374,1,44
0.027237893204575467,1,0
0.23592097665405784,1,42
0.008026813548115503,1,12
0.05499139332335282,1,61
0.03522916492458589,1,54
0.029706654376455022,1,21
0.009160130717662238,1,32
0.015278455478158169,1,18
0.05283467168945373,1,43
0.1561617467814945,1,68
0.10631769121228847,1,20
0.032841547213853975,1,57
0.10296552993849835,1,31
0.045729623496598676,1,25
0.08768832653718156,1,42
0.08240218379696747,1,19
0.08115368110185313,1,31
0.06864421799907318,1,15
0.19220039187344107,1,80
0.07421580010703757,1,45
0.011777613233541855,1,27
0.05115910048437575,1,50
0.09798148412668099,1,42
0.2257519901552749,1,39
0.010202821547803005,1,60
0.047188279936688164,1,63
0.06645830652276202,1,31
0.008070244898509188,1,30
0.08853442949605561,1,38
0.08492578897269108,1,0
0.09473960569716561,1,7
0.1754256077467822,1,79
0.06819750997184033,1,80
0.30878637658529123,1,38
0.03508474945013995,1,59
0.13971729262702454,1,52
0.10499996539735601,1,80
0.00811071645379636,1,72
0.0191118388844071,1,41
0.1257356428585737,1,21
0.162703005004177,1,4
0.02930242319354877,1,50
0.021185399586828493,1,26
0.039349916278902476,1,9
0.12155945535072965,1,28
0.050176150939813924,1,17
0.22301353255426878,1,80
0.03979492884145154,1,67
0.27985673688405427,1,44
0.04763202985125208,1,80
0.09818286186807969,1,46
0.06539372300829155,1,23
0.0514807059290342,1,80
0.11771458377721046,1,58
0.22495412881242507,1,19
0.04746837978849731,1,40
0.0702460181152649,1,23
0.01463601088090537,1,10
0.12357751199939292,1,68
0.05398736770541382,1,80
0.12022463372104802,1,10
0.032057550029683,1,59
0.03666216806394217,1,28
0.009830678569449837,1,32
0.04925302527117004,1,30
0.03784112914934196,1,23
0.015193819632235744,1,46
0.15446765014269473,1,24
0.12946807262193405,1,51
0.042893714068442154,1,43
0.10116533658964709,1,39
0.08626350340419901,1,22
0.04597086955264322,1,30
0.08927915607790803,1,63
0.19982412828372373,1,57
0.18621913756211975,1,20
0.06749204560364533,1,47
0.03368232542233351,1,63
0.020116818085463704,1,3
0.011240624456165575,1,58
0.03943120096072617,1,28
0.050038799987146644,1,59
0.012807173098715655,1,25
0.1840152327327341,1,0
0.12942801379954866,1,4
0.0013830210588395802,1,46
0.1846327023292229,1,51
0.1816673772730865,1,22
0.07730309906796462,1,60
0.012091977256190297,1,3
0.01043979500657253,1,43
0.20589141350870505,1,14
0.11915985183186685,1,28
0.003070341902421748,1,46
0.05414463866780392,1,23
0.011372079443472037,1,35
0.07018047351577165,1,70
0.1192132648953711,1,30
0.0006552592901122021,1,65
0.030809037270522196,1,16
0.014803799334394538,1,58
0.11904043457932711,1,80
0.22408637411547316,1,0
0.12492637805951917,1,25
0.03776995781141249,1,59
0.30904734935923517,1,39
0.02610771652772306,1,54
0.03250590902622339,1,29
0.09221411586591796,1,47
0.1890976276026309,1,41
0.07381902464589679,1,74
0.015156632825400303,1,51
0.09174192455632782,1,53
0.06758238071376069,1,34
0.014740950730634361,1,32
0.025890824447026152,1,34
0.14652225862654944,1,54
0.03655469987708439,1,34
0.018468684760872243,1,52
0.3043469136780326,1,80
0.06273220672886151,1,66
0.024702913063185995,1,36
0.06927871098017803,1,75
0.10029760164112775,1,34
0.036114357728530666,1,0
0.0650887260817619,1,19
0.053605559689176234,1,0
0.043309982460340554,1,36
0.07153698138939722,1,45
0.04301673926174614,1,80
0.07089442884224201,1,53
0.028955899759436576,1,39
0.09896891142425203,1,65
0.024583472695052053,1,0
0.2075774050700241,1,50
0.04029223591692944,1,64
0.00802968791837169,1,8
0.06275620711305896,1,73
0.021614964176775688,1,53
0.19184573669048893,1,34
0.1754499486194104,1,60
0.04727777647379948,1,80
0.17008598869984612,1,49
0.18115162199445484,1,51
0.04550832587980295,1,33
0.06945867601146417,1,23
0.16017870814374743,1,65
0.0996767395196731,1,23
0.03326680196356992,1,46
0.19636049912638942,1,33
0.08301461246456923,1,56
0.08393432735430911,1,53
0.16115966721627026,1,70
0.01438764340142128,1,32
0.12134033375422762,1,38
0.041477993498287485,1,20
0.1365657225251057,1,33
0.07324259956500365,1,54
0.14705036810424127,1,63
0.13085356523331798,1,21
0.07583996836871909,1,66
0.11123463394372012,1,78
0.0510929804405117,1,55
0.09109692671702001,1,80
0.19115262027576504,1,25
0.061504541738245315,1,13
0.20601370424845267,1,0
0.04097574822576849,1,80
0.0013094542686694,1,61
0.24334929522259455,1,43
0.02249861883705969,1,51
0.1572899299887999,1,16
0.02714187305831755,1,80
0.03676668005865179,1,48
0.03791078743867693,1,47
0.001930499714017356,1,63
0.19366118080623138,1,57
0.006861712860045503,1,50
0.01989214356820993,1,25
0.006970704185760175,1,56
0.012612141157432874,1,80
0.040626351174611934,1,78
0.13052295701626088,1,80
0.21059093003462429,1,32
0.015050746117209097,1,20
0.0180005117611832,1,41
0.02460114448502486,1,46
0.08782383863356397,1,72
0.019649323124146467,1,2
0.08388993808477394,1,80
0.09511308741055104,1,41
0.01486875094605823,1,34
0.02491074252767237,1,19
0.1300019124023979,1,3
0.20925552701309588,1,65
0.18404978893941626,1,46
0.0020000892179835006,1,12
0.4781466075985905,1,12
0.08681670232715367,1,36
0.02641807330917165,1,80
0.10323223314236503,1,38
0.054912723826481075,1,7
0.153254222000515,1,38
0.041226037992338774,1,38
0.002537705938830029,1,0
0.10031679189192723,1,43
0.13224171376913388,1,39
0.10723762731944941,1,62
0.022729866948374075,1,80
0.12479905876950784,1,73
0.14112631137399845,1,38
0.045132128534646286,1,17
0.0771861133746483,1,80
0.22442946982467313,1,46
0.06917893064632837,1,45
0.22039900597407186,1,44
0.07873148467488508,1,49
0.13894311892280028,1,41
0.061673049736570694,1,30
0.16366129161964985,1,31
0.07783031431884142,1,44
0.1210411094006672,1,31
0.10194410062156545,1,27
0.004852665758062679,1,47
0.17060596558676844,1,38
0.05380958959068503,1,80
0.03643504558458459,1,0
0.02369226141155598,1,72
0.0024559144897224614,1,76
0.2670474273951724,1,0
0.10880902544781615,1,36
0.03366804359449544,1,35
0.06498438122401586,1,9
0.15982916880633258,1,25
0.09805574369075462,1,17
0.053050170342921824,1,80
0.01788875150717707,1,68
0.06614734669189584,1,76
0.3131639907268495,1,63
0.08589730081990045,1,16
0.10508176217756979,1,31
0.05025120412382126,1,57
0.11698146876980195,1,14
0.055425810848563406,1,62
0.022894622757778937,1,38
0.2189549714514023,1,35
0.010890934162018263,1,62
0.2733208400169602,1,56
0.11347235424742962,1,35
0.16060030621007104,1,73
0.12589928751276788,1,17
0.011243808941192188,1,60
0.07463419488543059,1,59
0.005640982627329828,1,37
0.07942371490132598,1,53
0.06248176829793417,1,13
0.014041329595176425,1,68
0.30103205621261425,1,40
0.17843048255821126,1,31
0.04496922217681106,1,71
0.03656838570090648,1,27
0.05324774955460092,1,9
0.04726433245562162,1,6
0.02841400695322964,1,60
0.06706499234869026,1,12
0.04770830910590718,1,80
0.12534992473580583,1,0
0.28113688119748775,1,80
0.2843287624655976,1,50
0.07748445871452901,1,42
0.2189177624675037,1,31
0.3486929582240033,1,54
0.03222163503614131,1,44
0.07413483726643137,1,72
0.2221650258481389,1,47
0.22616104133447537,1,48
0.02685670500350386,1,35
0.02764200300401649,1,43
0.007418669600309537,1,52
0.0664450901738989,1,2
0.06303074443860728,1,11
0.050758903223417154,1,63
0.04452157669355238,1,49
0.006927971275731959,1,40
0.08011478346766969,1,45
0.09963607148616824,1,53
0.3175310094255746,1,31
0.010519060290764813,1,25
0.008020130522789999,1,49
0.008126786687009752,1,20
0.1108071547606971,1,55
0.018581403449590597,1,2
0.20544778284953463,1,70
0.006376331948708559,1,56
0.011278282829673516,1,51
0.10097275003335492,1,69
0.05393013013618625,1,80
0.03195512391082942,1,70
0.10219943693401556,1,0
0.1279268875691697,1,13
0.1300241519415414,1,29
0.011790203188671416,1,45
0.09406220842731514,1,57
0.2945884834067967,1,26
0.2575801411984941,1,49
0.0253562845083264,1,26
0.09042722088104888,1,29
0.08735223050438212,1,9
0.045375314384209324,1,21
0.2515291563265914,1,11
0.04052846933017874,1,20
0.019113743187105875,1,71
0.009174336810688695,1,21
0.14254328685241327,1,80
0.015058764300441342,1,57
0.06798659551523101,1,49
0.31815697980914937,1,23
0.02542310183275373,1,62
0.26312769124899454,1,30
0.12392043117070971,1,48
0.06150928443903262,1,80
0.036279727254168545,1,42
0.07219099486376988,1,73
0.0010334378692224446,1,27
0.01913852550216947,1,44
0.02342652719588867,1,80
0.19332793068447263,1,29
0.13119021527244332,1,80
0.17818927598544262,1,62
0.007045168444957308,1,30
0.04060677193502489,1,60
0.21045537354250246,1,69
0.07679414973087971,1,60
0.26543516254887245,1,5
0.006839428523837374,1,26
0.02163067939740921,1,38
0.19187746622319432,1,43
0.05434182356843403,1,60
0.0621698906128807,1,49
0.08677635108308324,1,11
0.1354790748270699,1,54
0.024728288675836266,1,60
0.0335426089740865,1,58
0.2887407892779768,1,72
0.22966534089749702,1,65
0.09861190372797789,1,56
0.12919880447782256,1,43
0.07172739977984241,1,3
0.035187928215756205,1,55
0.13871909070297123,1,50
0.028540934474363653,1,51
0.06745415764902735,1,13
0.03607606195137186,1,17
0.11035531628346197,1,71
0.025164697745895987,1,44
0.31641576689061957,1,62
0.057892846211446906,1,45
0.1338872842296651,1,45
0.09671133521846918,1,68
0.011590420967889937,1,32
0.0798098764580456,1,47
0.06816942830076048,1,33
0.13808083051537226,1,34
0.05177817628147498,1,37
0.09809468517016952,1,50
0.11421006425205951,1,33
0.14152255110497286,1,76
0.027435916307854975,1,22
0.07242902855344845,1,40
0.11450096401747331,1,34
0.04534698951131981,1,80
0.03973076126160134,1,49
0.05151493845419784,1,70
0.03331879965375781,1,7
0.19741284394317565,1,51
0.008840113494740358,1,67
0.07504174695186507,1,47
0.044112452699155466,1,71
0.05042173479287758,1,32
0.0605682779327688,1,80
0.046598401081232685,1,80
0.18593104578549655,1,35
0.02731351345548503,1,33
0.19410297700751197,1,80
0.0842735869452732,1,80
0.2912099753142679,1,31
0.014138252242070576,1,34
0.007334300357844718,1,37
0.05561041904014121,1,11
0.09237671800692278,1,22
0.21532994357076962,1,19
0.02434010766193802,1,25
0.002530793864148428,1,44
0.29046814244896535,1,50
0.05348362054044692,1,80
0.13485882907407762,1,20
0.013918654670786922,1,69
0.04494423241642145,1,39
0.008278759085847121,1,43
0.3066544072239343,1,61
0.04411343902905984,1,16
0.05275520197037328,1,54
0.016305300496021875,1,49
0.08785264355824524,1,57
0.09021886935925112,1,52
0.042620348235205864,1,80
0.19886788187942545,1,29
0.01697052683623716,1,31
0.05439233907232983,1,29
0.09721262743684309,1,31
0.11277146636226008,1,29
0.07382372576186834,1,74
0.004494788192046102,1,80
0.050232687678051946,1,30
0.043206094857356894,1,24
0.067331494236152,1,56
0.06329110406638118,1,31
0.06654568322143133,1,60
0.09126400286298837,1,50
0.15732687995261668,1,7
0.021872914142402416,1,80
0.04309893994333387,1,80
0.028998036312213146,1,29
0.028450366342187432,1,35
0.06989234645403024,1,52
0.013490068445660815,1,53
0.07897973776860101,1,61
0.07137787397999351,1,80
0.014971059320945944,1,40
0.02573578453548989,1,25
0.00171645172403542,1,10
0.029476106211523415,1,26
0.04102683216834183,1,44
0.030740167863589987,1,80
0.002149277886329632,1,32
0.016782316300784486,1,50
0.06332917153658187,1,44
0.2015523429592978,1,74
0.10312210646613224,1,80
0.08334941651756496,1,31
0.10356085601339765,1,32
0.25321485080404627,1,71
0.012284842106060383,1,62
0.20457527428940597,1,80
0.07728152588936503,1,59
0.18684816548625022,1,36
0.01668010589238024,1,59
0.05269994811312882,1,72
0.13322930190852286,1,65
0.04479819117561558,1,57
0.02224651937459127,1,71
0.2685123513173778,1,74
0.07534273472857793,1,79
0.052406751202815086,1,61
0.18085719223787997,1,40
0.19197612222424693,1,48
0.012178811875397086,1,75
0.08166295780910438,1,24
0.11912940432402243,1,54
0.22391521055441563,1,35
0.018939222815614266,1,45
0.1410101198293125,1,76
0.050537031993429786,1,49
0.20488719461303698,1,46
0.018951266299997303,1,11
0.21932795158718854,1,63
0.07989481574529265,1,61
0.04910221487949144,1,80
0.008364906575335354,1,37
0.09631108847254048,1,50
0.07336929371403625,1,51
0.002493891080885673,1,80
0.22043034835214445,1,42
0.040888128686779865,1,51
0.1795299272719805,1,60
0.11129875643486896,1,49
0.25582675826972207,1,33
0.00025459975747037434,1,49
0.0925486290596763,1,71
0.27147302866067824,1,19
0.020119619008164065,1,48
0.07969909053462633,1,27
0.006615784793312642,1,74
0.29782217451501725,1,6
0.055164471135463106,1,31
0.11211184681905562,1,54
0.04496132919878693,1,80
0.19880260428855945,1,43
0.04769895474354445,1,31
0.0180237046524568,1,80
0.0715594949479362,1,8
0.0055940950393151495,1,0
0.001425731544068124,1,56
0.10860560227699237,1,32
0.0037204930825974953,1,19
0.04151970726539181,1,62
0.02256755248359677,1,51
0.04822424327596247,1,30
0.154606654969499,1,12
0.15591874511341242,1,66
0.04409576192730604,1,61
0.08276192297560926,1,42
0.14916360946836318,1,80
0.09557502067807665,1,18
0.02567242918460605,1,6
0.23412914315473607,1,27
0.004429056374021104,1,43
0.016664643631648025,1,51
0.049426970521717656,1,38
0.21613955082408004,1,53
0.07206050697954207,1,13
0.08493768805346769,1,80
0.03863888563389872,1,42
0.26339760166198833,1,72
0.1666542969706838,1,53
0.06711274277536572,1,56
0.11394338517605987,1,59
0.144755423660155,1,56
0.020498739331734912,1,61
0.22159751595986127,1,78
0.008824092537312917,1,49
0.15077571224207292,1,62
0.04795293981343278,1,42
0.07574563072552631,1,80
0.14760400755820063,1,28
0.0380930807965543,1,80
0.03316176930593423,1,43
0.041522164231823915,1,9
0.08690335239591895,1,48
0.016883395374614415,1,27
0.16585847435160075,1,66
0.07440312339232975,1,28
0.025673515975236833,1,33
0.04625596683860997,1,0
0.09748195627512463,1,33
0.05241167894620427,1,0
0.02489997278657953,1,5
0.057256284794263514,1,64
0.11776960752771475,1,64
0.050350819891179045,1,55
0.027331908615917826,1,20
0.21452824242914184,1,43
0.21427806173015784,1,44
0.12423237322272047,1,16
0.022697504870716468,1,80
0.10790386568039352,1,66
0.06639797031580025,1,39
0.040275643699513,1,45
0.01100167352246181,1,50
0.07884843361736261,1,0
0.15953489482456876,1,38
0.0612228596193288,1,27
0.08152540729946856,1,19
0.2507503238295386,1,37
0.0208232522064483,1,80
0.02023257440130776,1,61
0.019781597027533338,1,30
0.04235292792241459,1,59
0.15832371856425762,1,79
0.2171456631793747,1,68
0.16934766031057574,1,46
0.04256694644646294,1,28
0.16206154940278597,1,62
0.0832164101713189,1,54
0.10586593165840318,1,67
0.10514401455526909,1,60
0.0019446778562348167,1,71
0.014313870338031129,1,31
0.056235186431535786,1,77
0.020331093419418623,1,49
0.054070246427697755,1,80
0.010367355357817711,1,27
0.1259730202894495,1,80
0.05260053182533768,1,49
0.05034670406432532,1,28
0.08501680649147526,1,32
0.14467375040159222,1,36
0.09977342492291252,1,55
0.1294936536583967,1,58
0.11137890389658445,1,30
0.025082566398947962,1,44
0.05750628464941392,1,80
0.07831789994918724,1,80
0.16975731841527616,1,55
0.08026100955803432,1,45
0.12467331794833611,1,48
0.10708716067689347,1,60
0.08344906432221996,1,19
0.011276389288042962,1,38
0.018233191956932293,1,3
0.14209210668006952,1,54
0.10651792847605082,1,61
0.04380610119121067,1,32
0.0032486911141191965,1,80
0.019500562629171728,1,14
0.06498691977986866,1,8
0.024714084697246518,1,50
0.3018363098412095,1,71
0.39460957621449483,1,80
0.04999867669499394,1,33
0.1307125665555376,1,71
0.09626420650083305,1,44
0.1731373320467467,1,40
0.3920530191085386,1,67
0.11996412188017283,1,61
0.17813662918109466,1,5
0.06979882632558763,1,80
0.21116930131275563,1,79
0.0032512578329790963,1,29
0.26479496705896766,1,54
0.23706906785199228,1,57
0.1937135046250478,1,51
0.009288709009804053,1,31
0.04589566099628431,1,28
0.02814528374211727,1,44
0.0370099017785886,1,74
0.025325426552485333,1,58
0.21359302739102856,1,35
0.039082216125286236,1,64
0.03364038488448135,1,0
0.05897818281063703,1,73
0.022479645276267567,1,1
0.0768637725735224,1,35
0.0037257089251497588,1,17
0.06909889878684168,1,12
0.008993853795015105,1,74
0.16660781188609455,1,33
0.17607348534941838,1,53
0.1734591672112266,1,43
0.01482368249505338,1,56
0.057293080759139574,1,46
0.16028508070335362,1,12
