score,group,age
0.19191906009264484,1,14
0.08933327773727236,1,73
0.025181197266535414,1,64
0.006776882588809575,1,60
0.07789849621328426,1,60
0.031170955922711466,1,44
0.09947888267181126,1,22
0.20128791240019148,1,46
0.07778048256434153,1,28
0.06951610179252674,1,69
0.03477291687138585,1,41
0.2256059291008168,1,24
0.011130080507403323,1,36
0.135255980257221,1,55
0.027139393818584958,1,30
0.2566189006191802,1,24
0.1024827836284719,1,51
0.027807376052473756,1,51
0.09319220553293456,1,32
0.10736112502949072,1,33
0.033617114697039166,1,50
0.16049474255886284,1,8
0.4062222348610651,1,9
0.11671472800562438,1,27
0.13408755873769665,1,39
0.1051063103738473,1,52
0.04833498974384668,1,80
0.060464823519783766,1,66
0.1817743997120467,1,41
0.03956748382146211,1,44
0.2234890138223191,1,19
0.19680532166024642,1,44
0.11187708064953486,1,37
0.09215063651363521,1,53
0.2576261094151604,1,24
0.19322481135744463,1,57
0.042911728630832695,1,80
0.09095800474641853,1,42
0.09860062383419484,1,55
0.015950692307936186,1,62
0.1737629543371911,1,34
0.016777470107499182,1,50
0.1042163453396428,1,45
0.019898152768825304,1,47
0.05596854919507114,1,25
0.0445516610846687,1,45
0.03291784195505421,1,57
0.06135855019737042,1,80
0.02114526248477442,1,68
0.007634128815965821,1,80
0.06310411960430941,1,25
0.05897325809272109,1,66
0.10406642999413675,1,49
0.03589615267978913,1,80
0.24133217176079289,1,24
0.21772132412709735,1,24
0.14293439150757528,1,30
0.3343360132543823,1,0
0.0870479873994475,1,31
0.3191765926430234,1,26
0.06965890817395128,1,48
0.11794876695025415,1,53
0.024179198350271245,1,80
0.02721175556058536,1,68
0.058125953028809324,1,30
0.03964183768307025,1,22
0.06460201507560208,1,57
0.13182449482503547,1,11
0.04397005536018078,1,80
0.129920204913113,1,74
0.023690253419690128,1,33
0.18080887833488288,1,2
0.04092171565552049,1,78
0.05915058052908118,1,42
0.1316324370535038,1,75
0.05003157762096695,1,5
0.23037626096749744,1,30
0.0202301774265048,1,45
0.05183216551197711,1,46
0.026212741681352857,1,33
0.004038870419184638,1,60
0.2805459219293908,1,18
0.0485205635599932,1,41
0.0980371953850711,1,48
0.040227304823019824,1,57
0.1494723899942889,1,62
0.10104333437361293,1,16
0.19889603405764222,1,6
0.032078037660537524,1,76
0.024211853213080003,1,53
0.1556510884640103,1,26
0.04816186520301785,1,80
0.0035377148956614196,1,47
0.11930703606031626,1,74
0.0317594316915745,1,46
0.015475596696541234,1,80
0.011218607927228385,1,80
0.034412879268658686,1,38
0.08716776583176257,1,69
0.07329483387271454,1,61
0.03596047208631849,1,79
0.5045833039071266,1,20
0.04224777198690313,1,62
0.04507015424014154,1,71
0.127802683299272,1,1
0.13381944815249336,1,15
0.5574418313996119,1,0
0.1985886433494615,1,38
0.06743859509036168,1,62
0.011334219092597875,1,80
0.02034754357027844,1,46
0.009714899130277016,1,80
0.09491238720475939,1,10
0.1903361816169613,1,2
0.019818977653522314,1,43
0.09699764634460471,1,54
0.03719878969567309,1,44
0.44854066886477356,1,0
0.12887141154326842,1,42
0.13865785994965882,1,12
0.09339948815778464,1,61
0.05593759613645744,1,54
0.09121161556076952,1,21
0.05339128250444342,1,32
0.08074703085766186,1,18
0.1124566661357129,1,43
0.06225541139638527,1,68
0.12416066194119715,1,20
0.016843339773521142,1,57
0.054974820199503574,1,31
0.05040424043885607,1,25
0.0074725707961558726,1,42
0.04966084706009519,1,19
0.02840823721230805,1,31
0.1314383906062227,1,15
0.06917384660513597,1,80
0.0533165872578511,1,45
0.08429089204475314,1,27
0.08243978441114373,1,50
0.07223311128257176,1,42
0.09619638028937065,1,39
0.10620251756350463,1,60
0.05057773783762293,1,63
0.19797082471141983,1,31
0.09701849254446,1,30
0.06997150532087307,1,38
0.778019263688804,1,0
0.3211217141066308,1,7
0.005828294718123468,1,79
0.06803676986816604,1,80
0.030898666370757857,1,38
0.04873926079005002,1,59
0.01842876795004125,1,52
0.05267624471802387,1,80
0.06798294267968462,1,72
0.08609221432161492,1,41
0.10335599520845296,1,21
0.1751835872540622,1,4
0.1712120785743419,1,50
0.11396185827078527,1,26
0.3634265603816541,1,9
0.16895609990572988,1,28
0.10465844012910185,1,17
0.026957156988807157,1,80
0.08776328663950972,1,67
0.06180132782685247,1,44
0.02780505650819342,1,80
0.03851035994150442,1,46
0.19296978854948424,1,23
0.027709693421517526,1,80
0.04068187950532763,1,58
0.19421531627710045,1,19
0.017883487760927592,1,40
0.12513640935731304,1,23
0.3342883779507518,1,10
0.050651619098374574,1,68
0.03719489715166131,1,80
0.24425028547584968,1,10
0.08688951173140531,1,59
0.1000030765525924,1,28
0.016932426444468428,1,32
0.12670700046114478,1,30
0.04089525940804512,1,23
0.10808007015008415,1,46
0.02006300066011212,1,24
0.022929309076558574,1,51
0.06716807578688479,1,43
0.06103059060492229,1,39
0.08530674374878071,1,22
0.2801413972305609,1,30
0.06384587169734807,1,63
0.010786887840751262,1,57
0.19776950912507374,1,20
0.075166068747048,1,47
0.03296078999601397,1,63
0.18695435547028172,1,3
0.08054959644922904,1,58
0.12588616234370534,1,28
0.0881885388074083,1,59
0.06270821240872784,1,25
0.2242282229740556,1,0
0.10140552347184052,1,4
0.030986382005102342,1,46
0.0601926674728816,1,51
0.13291331097110512,1,22
0.03246667947855728,1,60
0.27005812991016315,1,3
0.15737237468436058,1,43
0.19922973698074206,1,14
0.05610860718836387,1,28
0.0033107092472744763,1,46
0.12254516532936008,1,23
0.04379242513754612,1,35
0.022087136548757057,1,70
0.09695438472728878,1,30
0.08467271861658239,1,65
0.10267031363584263,1,16
0.10664942486107495,1,58
0.03805665401612767,1,80
0.4030019188822302,1,0
0.22850081939927566,1,25
0.0037586092859644552,1,59
0.05759091192301059,1,39
0.1276121597429917,1,54
0.1464223042592627,1,29
0.03534378074189874,1,47
0.08635298506663423,1,41
0.08844634974207079,1,74
0.037304619394812645,1,51
0.09955058146122965,1,53
0.09145270815153866,1,34
0.05856604265991972,1,32
0.11081907481795207,1,34
0.10322173577999273,1,54
0.04682484070280893,1,34
0.11508075011833073,1,52
0.000702643459627853,1,80
0.03717905977703073,1,66
0.10252284952519246,1,36
0.029801030987765126,1,75
0.09312155415808647,1,34
0.22409432573744323,1,0
0.13206467093589044,1,19
0.5354156820164069,1,0
0.05882368877104369,1,36
0.16040160681279225,1,45
0.03638679088249185,1,80
0.04287285286283192,1,53
0.2570780838053782,1,39
0.10755431175532272,1,65
0.4711703153366149,1,0
0.017022475704433472,1,50
0.118940813772084,1,64
0.311894631075311,1,8
0.011249063788012771,1,73
0.10817127917130578,1,53
0.047746641791022004,1,34
0.11518406799357245,1,60
0.10842047526245356,1,80
0.07031696489872408,1,49
0.03563659875586531,1,51
0.12475396029724103,1,33
0.03953822184684729,1,23
0.07541810187171188,1,65
0.09266032539673269,1,23
0.07004202070088977,1,46
0.036929704595806884,1,33
0.033338437238217326,1,56
0.06675844727367218,1,53
0.06695737015207295,1,70
0.07495079998761803,1,32
0.043961534175620855,1,38
0.23906503800398876,1,20
0.06848286739399718,1,33
0.050864765761116676,1,54
0.03466592853166028,1,63
0.08554130971231555,1,21
0.06265511532046054,1,66
0.035356819719498306,1,78
0.09903852503708277,1,55
0.02198325515141709,1,80
0.13425285748364377,1,25
0.05904838861466329,1,13
0.18789541569646484,1,0
0.0007562340538463482,1,80
0.02772636776072781,1,61
0.00961418683968718,1,43
0.060566808256189944,1,51
0.08492674764008001,1,16
0.006067524264601364,1,80
0.090635696905254,1,48
0.10854410477307044,1,47
0.13971852809932878,1,63
0.014031656778396611,1,57
0.060602267246823466,1,50
0.14691048598988904,1,25
0.09990314325421798,1,56
0.039193413126774414,1,80
0.04208850483455381,1,78
0.06684971477482883,1,80
0.1552040133429582,1,32
0.11938432550556681,1,20
0.008036225837429231,1,41
0.054862692678362406,1,46
0.0765069070731873,1,72
0.19832266899113674,1,2
0.058343100374118856,1,80
0.017497377921331655,1,41
0.21689985622408695,1,34
0.0658809674799918,1,19
0.09839741796432304,1,3
0.02450805865235232,1,65
0.08954683611798789,1,46
0.08771536365708801,1,12
0.18879650933683245,1,12
0.19112281127408767,1,36
0.020711871550033827,1,80
0.14043628807469202,1,38
0.31589940276189704,1,7
0.008399863360276056,1,38
0.17533042576677874,1,38
0.5805937013614659,1,0
0.007310612727266926,1,43
0.08086099052187241,1,39
0.06439054072767425,1,62
0.039481613316646146,1,80
0.027183218131453198,1,73
0.014342849029393626,1,38
0.19391524623622045,1,17
0.0017217824222273302,1,80
0.0667755612381526,1,46
0.04179343597215542,1,45
0.06365162296384082,1,44
0.08083356276931447,1,49
0.03886396837316113,1,41
0.1371412572177224,1,30
0.09331982915612226,1,31
0.04980543305243437,1,44
0.1002544216177865,1,31
0.07318273952973678,1,27
0.10586468049473508,1,47
0.0893726893801431,1,38
0.07449242740810429,1,80
0.5236499943589159,1,0
0.01011437609839653,1,72
0.023149253719009194,1,76
0.22903063297562076,1,0
0.09460504370128957,1,36
0.01221120642657312,1,35
0.159231119872476,1,9
0.1809380537251071,1,25
0.2386871982238799,1,17
0.007727608415067912,1,80
0.07169762779632405,1,68
0.030203327152654055,1,76
0.07749176180930228,1,63
0.11850382607243401,1,16
0.12860015623860993,1,31
0.03152096044810471,1,57
0.04806800058731996,1,14
0.06170499720431788,1,62
0.1070822265515026,1,38
0.12187119761817308,1,35
0.06503858175747393,1,62
0.021429721765780462,1,56
0.02345823501794034,1,35
0.04908053114136921,1,73
0.1284580715666634,1,17
0.051884282850820924,1,60
0.02321204132799784,1,59
0.03178933301920324,1,37
0.028057063171858194,1,53
0.20311515021244067,1,13
0.09240348725848649,1,68
0.04048778802845495,1,40
0.034595924635236384,1,31
0.026262235630782487,1,71
0.22369580358125496,1,27
0.10434213183212947,1,9
0.2602407600570423,1,6
0.035852039576856426,1,60
0.10016844995468721,1,12
0.058328647586711455,1,80
0.6819200986100727,1,0
0.08126180967102621,1,80
0.13677619342067454,1,50
0.04384443826303898,1,42
0.048324193188389944,1,31
0.013802654622517334,1,54
0.034844963697134156,1,44
0.05734241880667698,1,72
0.04244756276042244,1,47
0.05118725147695626,1,48
0.17307622093719432,1,35
0.041506263623061646,1,43
0.0401934350952336,1,52
0.14204559617343473,1,2
0.11129265547185647,1,11
0.07057760607650214,1,63
0.15098111180600932,1,49
0.07640721784511383,1,40
0.06331049407216692,1,45
0.02258510630059292,1,53
0.058543248888279796,1,31
0.02658324820968603,1,25
0.061115048083673656,1,49
0.034394143819142506,1,20
0.03543254074796185,1,55
0.09528609577065728,1,2
0.032389871005809326,1,70
0.05933353200773158,1,56
0.07790372809773495,1,51
0.029950851983966326,1,69
0.017814255398672898,1,80
0.08722191595783967,1,70
0.5810194767315645,1,0
0.16990835706220214,1,13
0.0850461149943042,1,29
0.16893619740532256,1,45
0.03153470319756212,1,57
0.08539453317555412,1,26
0.09812101775406228,1,49
0.10162810648335188,1,26
0.054613576636262824,1,29
0.2589145737844023,1,9
0.19648041172224023,1,21
0.08758565966171597,1,11
0.12228953727963161,1,20
0.13515984745851017,1,71
0.16832735759610445,1,21
0.041042226723375284,1,80
0.06521634411714206,1,57
0.020481202870999894,1,49
0.10195309155629916,1,23
0.024659082865135386,1,62
0.10915765881618901,1,30
0.1593440466907853,1,48
0.018065676430975834,1,80
0.06029445404662157,1,42
0.02588568368637355,1,73
0.04673340766641849,1,27
0.09278793884691747,1,44
0.015558017347127369,1,80
0.1403382943431108,1,29
0.0595599388688606,1,80
0.03888144629052654,1,62
0.0979080223709956,1,30
0.2157501809736527,1,60
0.004574199081252665,1,69
0.043378608926662565,1,60
0.5218215710857946,1,5
0.13444322884163717,1,26
0.082961164343375,1,38
0.1631344021977364,1,43
0.08787607302142343,1,60
0.07587720760448274,1,49
0.25218344209956517,1,11
0.02661441633088791,1,54
0.04529451445406201,1,60
0.11002656880154044,1,58
0.08983334334651957,1,72
0.0624455909601445,1,65
0.04146472444924506,1,56
0.03295398514117143,1,43
0.3814995263288986,1,3
0.005169426383629121,1,55
0.033716818518827185,1,50
0.07907730215156754,1,51
0.1937665547368513,1,13
0.11270159853621453,1,17
0.05317113709827305,1,71
0.07843075925690729,1,44
0.1884358429688429,1,62
0.047229568119605436,1,45
0.030140788536191683,1,45
0.06876430405893538,1,68
0.03669778060303373,1,32
0.023930912779791022,1,47
0.0540542884566169,1,33
0.03150367258258106,1,34
0.10114612798382508,1,37
0.02540031284497874,1,50
0.07079203005752953,1,33
0.02175674488944868,1,76
0.03336202483154163,1,22
0.12298312480233758,1,40
0.188454480725861,1,34
0.05666581705358248,1,80
0.018611977089729715,1,49
0.12302737490289152,1,70
0.12310199318809692,1,7
0.04588192786643551,1,51
0.10590065000498512,1,67
0.0737627086585622,1,47
0.028788390297000675,1,71
0.07513248201328668,1,32
0.05994716178726548,1,80
0.034356735929850925,1,80
0.06577117616064132,1,35
0.050151773656550054,1,33
0.02476820110349615,1,80
0.022273696172426704,1,80
0.18223331127092413,1,31
0.022571021039056657,1,34
0.07844852233298669,1,37
0.09861968236641176,1,11
0.08669130298586616,1,22
0.09321225417220486,1,19
0.07986917358152715,1,25
0.1308435675427954,1,44
0.03235133883348712,1,50
0.09162602769386477,1,80
0.13718413391588366,1,20
0.1414521959332055,1,69
0.025058592493136675,1,39
0.016835003731130296,1,43
0.04368406869783437,1,61
0.15438963417271978,1,16
0.14205480848585303,1,54
0.030545438010304907,1,49
0.008324595051919683,1,57
0.1572763586729067,1,52
0.03399798979603327,1,80
0.14627641278633538,1,29
0.03290551259876218,1,31
0.06919806168370947,1,29
0.02483953415032702,1,31
0.270321605498151,1,29
0.0317152062646163,1,74
0.008444734307385208,1,80
0.197372686124487,1,30
0.0896156603997305,1,24
0.18240103452205814,1,56
0.07327190326711099,1,31
0.035432611289170184,1,60
0.1339428673398169,1,50
0.1098322684823846,1,7
0.03482774510054058,1,80
0.051425255958115305,1,80
0.12896041142539935,1,29
0.08187367299870668,1,35
0.011207605673150057,1,52
0.044268655337428575,1,53
0.036097124359028565,1,61
0.03803043984862573,1,80
0.06637974393143306,1,40
0.09631534205803764,1,25
0.1964051587968552,1,10
0.1752739824269862,1,26
0.03091329722126715,1,44
0.028386513591319554,1,80
0.04445011952911484,1,32
0.033274636500216496,1,50
0.0657356960691768,1,44
0.015253406017238102,1,74
0.041989330263394145,1,80
0.08938283680651023,1,31
0.033929731961680774,1,32
0.022324731358525165,1,71
0.006846594834285896,1,62
0.023130690518499825,1,80
0.03626248020318597,1,59
0.04563581505707477,1,36
0.008098616280135128,1,59
0.017830583159357864,1,72
0.045474183223077315,1,65
0.11585016188413123,1,57
0.054906774957087484,1,71
0.049255453708835814,1,74
0.051665719684200154,1,79
0.13738301015422186,1,61
0.02415473268174595,1,40
0.13208319349406347,1,48
0.04173863613864445,1,75
0.20668526086338307,1,24
0.022456390669069366,1,54
0.06439777506238963,1,35
0.10056999257004791,1,45
0.029646876789728275,1,76
0.029767278957301562,1,49
0.18021084860613326,1,46
0.15713639758014927,1,11
0.03848002517693129,1,63
0.0962498483386511,1,61
0.07697032127046599,1,80
0.02723669045096156,1,37
0.06796261042753249,1,50
0.08400033249837388,1,51
0.08752249250397418,1,80
0.030141226860230054,1,42
0.09659486057976399,1,51
0.040553486433270475,1,60
0.13152353341990308,1,49
0.03732186205186454,1,33
0.1396925679110361,1,49
0.04477562353836107,1,71
0.09582841269902069,1,19
0.016725510248365463,1,48
0.12069847296444965,1,27
0.04485090925493548,1,74
0.03894446654540529,1,6
0.19860399635207795,1,31
0.038761545454329666,1,54
0.07540434253936246,1,80
0.09272149066736769,1,43
0.22368908587464115,1,31
0.002920820631269067,1,80
0.22533596905973197,1,8
0.7664962083766593,1,0
0.02447829084251076,1,56
0.09260317922507953,1,32
0.03455715368467821,1,19
0.14703132364251548,1,62
0.04991773305549685,1,51
0.12153686108004837,1,30
0.1374710903704208,1,12
0.10921098195449434,1,66
0.03985383244550847,1,61
0.03172515993036134,1,42
0.04057084670369349,1,80
0.027931113480758937,1,18
0.031050017298560762,1,6
0.1289117729561227,1,27
0.012133408523218939,1,43
0.04110773264720151,1,51
0.03555754599770541,1,38
0.04328805528258119,1,53
0.25571483663300276,1,13
0.07249236408808285,1,80
0.051257211627875714,1,42
0.04816597037421218,1,72
0.09628847662014049,1,53
0.06719753226687569,1,56
0.0269088777504431,1,59
0.011133238258405204,1,56
0.07753171085114759,1,61
0.12758658544259807,1,78
0.03717183870450532,1,49
0.041982651513167484,1,62
0.00844039787707204,1,42
0.029241389333908803,1,80
0.0769763583382136,1,28
0.026679185904558225,1,80
0.036296254059519424,1,43
0.18763498947541646,1,9
0.06069927838291189,1,48
0.054378882454600666,1,27
0.07567632640173366,1,66
0.005590969284653264,1,28
0.12135633066069297,1,33
0.18152708516824592,1,0
0.06992195421891614,1,33
0.41202558448468657,1,0
0.24812085737346307,1,5
0.02816027255977118,1,64
0.025135951224263636,1,64
0.04737635980299593,1,55
0.22711445059361435,1,20
0.03687948662323273,1,43
0.027507260365939375,1,44
0.22048909928554478,1,16
0.037496933735894654,1,80
0.02491208349989213,1,66
0.05470166775012993,1,39
0.07970966046456578,1,45
0.049151834769246096,1,50
0.1697134297865756,1,0
0.06425568385519886,1,38
0.140304817665243,1,27
0.10187670040803687,1,19
0.04129140515774817,1,37
0.10195476792402304,1,80
0.11387567586026925,1,61
0.1295322368613082,1,30
0.025119875732888295,1,59
0.054044664457082774,1,79
0.04482363148086107,1,68
0.04398048919942139,1,46
0.032167626244475014,1,28
0.05692711339182669,1,62
0.10271981271595033,1,54
0.04169797612796462,1,67
0.052945401315485106,1,60
0.11992404476367592,1,71
0.04002741101081728,1,31
0.0188236335831773,1,77
0.02691317668389507,1,49
0.02847097115720288,1,80
0.17093324879127922,1,27
0.08331995173433393,1,80
0.11916270441217285,1,49
0.06463317604958291,1,28
0.15340904998472352,1,32
0.08755336787104388,1,36
0.06985184324079682,1,55
0.07189282037260644,1,58
0.01167728123558342,1,30
0.022986762491376305,1,44
0.03611229797152126,1,80
0.017794260547112424,1,80
0.044622572841218455,1,55
0.02065910816598476,1,45
0.09103445673418337,1,48
0.041115958822236245,1,60
0.0947067186542262,1,19
0.08474627787243862,1,38
0.37754323642815885,1,3
0.06926506598768242,1,54
0.08007714422707811,1,61
0.11687199161094405,1,32
0.021229520785624446,1,80
0.14832401085529226,1,14
0.2096536052053171,1,8
0.11354097591820296,1,50
0.051475546965787766,1,71
0.056799172186391474,1,80
0.11118865961418126,1,33
0.04977090057918603,1,71
0.0220278678885496,1,44
0.03136404536982882,1,40
0.07839907463943074,1,67
0.06818404416162364,1,61
0.17272320033193417,1,5
0.006999715207485305,1,80
0.01787198247485891,1,79
0.0903425403520899,1,29
0.028476217663434805,1,54
0.16897871036916162,1,57
0.21972414869396775,1,51
0.06966826386181287,1,31
0.145473758773019,1,28
0.08209719818918086,1,44
0.08525967166673001,1,74
0.21471380918840086,1,58
0.1148554835060699,1,35
0.002230573698983045,1,64
0.45134196946435295,1,0
0.0971860965884838,1,73
0.0697452088080935,1,1
0.20962691922470206,1,35
0.3263932294492135,1,17
0.2982921776290517,1,12
0.012499714316143395,1,74
0.06441785422527947,1,33
0.031313770682763156,1,53
0.045481360817780536,1,43
0.0280759045083818,1,56
0.14419823722980651,1,46
0.12270512855406726,1,12
0.027330912607936124,1,69
0.07326880880560467,1,32
